id,name,lat,lon,instagram_handle,access_token,tags,tier,type,time_category,energy_ramp,price,duration,cover,city,slug,description,contact,hours,address,vibe
ab3aa2f7-6e7d-4503-9c9b-1dc12332be98,"""mu""",51.5421793,-0.0758792,mu.ldn,,"[""jazz"",""vinyl"",""listening"",""cocktails"",""performances"",""djs"",""sake"",""noodles"",""sound"",""nightlife""]",,"[""dinner""]","[""evening""]",1,$$$,1,,london,mu-ldn,,"[""https://www.instagram.com/mu.ldn/?hl=en""]","{""Fri"": {""open1"": ""6:00 pm"", ""close1"": ""12:30 am""}, ""Mon"": null, ""Sat"": {""open1"": ""6:00 pm"", ""close1"": ""12:30 am""}, ""Sun"": {""open1"": ""6:00 pm"", ""close1"": ""11:00 pm""}, ""Thu"": {""open1"": ""6:00 pm"", ""close1"": ""11:30 pm""}, ""Tue"": null, ""Wed"": {""open1"": ""6:00 pm"", ""close1"": ""11:30 pm""}}","432-434 Kingsland Rd, London E8 4AA, United Kingdom","[""immersive"",""experimental"",""intimate"",""sonic"",""moody"",""underground""]"
5022f221-f5cd-4856-995a-a9f9b2000708,107 Wine Bar,51.552093,-0.0525645,107_e5,,"[""naturalwine"",""charcuterie"",""cheeses"",""bottles"",""vermouth"",""oysters"",""spritzes"",""pairings"",""seafood"",""aperitifs""]",,"[""wine bar""]","[""afternoon"",""evening""]",1,$$,1,,london,107-wine-bar-ldn,,"[""https://www.instagram.com/107_e5/?hl=en""]","{""Fri"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Mon"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}, ""Sat"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Sun"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}, ""Thu"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}, ""Tue"": null, ""Wed"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}}","107 Lower Clapton Rd, Lower Clapton, London E5 0NP, United Kingdom","[""candlelit"",""relaxed"",""intimate"",""convivial"",""understated"",""warm""]"
f8e68d39-720e-4557-909b-7cb09dbc7f9a,180 Studios,51.5124516,-0.1150753,180.studios,,"[""installations"",""exhibitions"",""performances"",""screenings"",""commissions"",""photography"",""talks"",""soundscapes"",""projections"",""artists""]",,"[""event venue""]","[""afternoon""]",1,$,1,,london,180-studios-ldn,,"[""https://www.instagram.com/180.studios/""]","{""Fri"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}, ""Mon"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}, ""Sat"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}, ""Sun"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}, ""Thu"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}, ""Tue"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}, ""Wed"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}}","Level 2, 180 Strand, Surrey St, Temple, London WC2R 1EA, United Kingdom","[""industrial"",""immersive"",""futuristic"",""expansive"",""experimental"",""cultural""]"
dc2dc987-0e95-4384-85a9-62256819ce67,26 Grains,51.5143846,-0.1262916,26grains,,"[""porridge"",""oats"",""granola"",""brioche"",""ricepudding"",""sourdough"",""omelette"",""brunch"",""coffee"",""seasonal""]",,"[""breakfast"",""lunch""]","[""morning"",""midday""]",1,$$,1,,london,26-grains-ldn,,"[""https://www.instagram.com/26grains/?hl=en""]","{""Fri"": {""open1"": ""8:00 am"", ""close1"": ""7:00 pm""}, ""Mon"": {""open1"": ""8:00 am"", ""close1"": ""7:00 pm""}, ""Sat"": {""open1"": ""9:00 am"", ""close1"": ""7:00 pm""}, ""Sun"": {""open1"": ""9:00 am"", ""close1"": ""4:00 pm""}, ""Thu"": {""open1"": ""8:00 am"", ""close1"": ""7:00 pm""}, ""Tue"": {""open1"": ""8:00 am"", ""close1"": ""7:00 pm""}, ""Wed"": {""open1"": ""8:00 am"", ""close1"": ""7:00 pm""}}","1 Neal's Yard, London WC2H 9DP, United Kingdom","[""wholesome"",""warm"",""bright"",""nourishing"",""calm"",""intimate""]"
9e357227-b8e3-47b2-b20a-0f265639ef96,51 Cave à Manger,51.526139,-0.1088053,51.exmouth,,"[""wine"",""bistro"",""seasonal"",""small plates"",""bottles"",""dinner"",""european"",""pours"",""sharing"",""pairings""]",,"[""dinner""]","[""evening""]",1,$$$,1,,london,51-cave-a-manger-ldn,,"[""https://www.instagram.com/51.exmouth/""]","{""Fri"": {""open1"": ""5:00 pm"", ""close1"": ""11:00 pm""}, ""Mon"": null, ""Sat"": {""open1"": ""4:00 pm"", ""close1"": ""11:00 pm""}, ""Sun"": null, ""Thu"": {""open1"": ""5:00 pm"", ""close1"": ""11:00 pm""}, ""Tue"": {""open1"": ""5:00 pm"", ""close1"": ""11:00 pm""}, ""Wed"": {""open1"": ""5:00 pm"", ""close1"": ""11:00 pm""}}","51 Exmouth Market, London EC1R 4QL, United Kingdom","[""polished"",""intimate"",""modern"",""relaxed"",""thoughtful"",""convivial""]"
8d3f85ff-157f-4a77-8227-bbc789509bcd,74 Duke,51.5134342,-0.1511498,74dukemayfair,,"[""tartare"",""caviar"",""cecina"",""beurre"",""calamari"",""steak"",""desserts"",""wine"",""cocktails"",""lunch""]",,"[""lunch"",""dinner""]","[""midday"",""evening""]",1,$$$,1,,london,74-duke-ldn,,"[""https://www.instagram.com/74dukemayfair/""]","{""Fri"": {""open1"": ""12:00 pm"", ""close1"": ""11:30 pm""}, ""Mon"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Sat"": {""open1"": ""12:00 pm"", ""close1"": ""11:30 pm""}, ""Sun"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}, ""Thu"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Tue"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Wed"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}}","74 Duke St, London W1K 6TA, United Kingdom","[""parisian"",""polished"",""elegant"",""refined"",""classic"",""composed""]"
2d0d4d69-29a6-44ba-bd8a-159eeacb16d1,A Bar with Shapes for a Name,51.5356735,-0.0767291,a_bar_with_shapes_for_a_name_,,"[""cocktails"",""highballs"",""spirits"",""ice"",""martinis"",""apertifs"",""bauhaus"",""forms"",""colours"",""drinking""]",,"[""cocktail""]","[""evening"",""late""]",1,$$$,1,,london,a-bar-with-shapes-for-a-name-ldn,,"[""https://www.instagram.com/a_bar_with_shapes_for_a_name_/?hl=en""]","{""Fri"": {""open1"": ""5:00 pm"", ""close1"": ""4:00 am""}, ""Mon"": {""open1"": ""5:00 pm"", ""close1"": ""4:00 am""}, ""Sat"": {""open1"": ""5:00 pm"", ""close1"": ""4:00 am""}, ""Sun"": {""open1"": ""5:00 pm"", ""close1"": ""4:00 am""}, ""Thu"": {""open1"": ""5:00 pm"", ""close1"": ""4:00 am""}, ""Tue"": {""open1"": ""5:00 pm"", ""close1"": ""4:00 am""}, ""Wed"": {""open1"": ""5:00 pm"", ""close1"": ""4:00 am""}}","232 Kingsland Rd, Whitmore Estate, London E2 8AX, United Kingdom","[""bauhaus"",""minimalist"",""playful"",""cerebral"",""geometric"",""experimental""]"
6cda9d4c-ae8d-48bd-a9e4-14c39433e54c,AA Bookshop,51.5184982,-0.1308906,aabookshop,,"[""architecture"",""design"",""urbanism"",""monographs"",""magazines"",""exhibitions"",""publishing"",""journals"",""photography"",""theory""]",,"[""bookstore""]","[""midday"",""afternoon""]",1,$,1,,london,aa-bookshop-ldn,,"[""https://www.instagram.com/aabookshop/?hl=en""]","{""Fri"": {""open1"": ""10:00 am"", ""close1"": ""6:00 pm""}, ""Mon"": {""open1"": ""10:00 am"", ""close1"": ""6:00 pm""}, ""Sat"": {""open1"": ""11:00 am"", ""close1"": ""6:00 pm""}, ""Sun"": null, ""Thu"": {""open1"": ""10:00 am"", ""close1"": ""6:00 pm""}, ""Tue"": {""open1"": ""10:00 am"", ""close1"": ""6:00 pm""}, ""Wed"": {""open1"": ""10:00 am"", ""close1"": ""6:00 pm""}}","33 Bedford Square, London WC1B 3ES, United Kingdom","[""curated"",""contemplative"",""refined"",""intellectual"",""minimal"",""architectural""]"
1a6a2c36-98f1-4edc-933f-99e80364039a,Abuelo,51.5112198,-0.1226052,abuelocafeuk,,"[""espresso"",""coffee"",""brunches"",""pastries"",""latin"",""argentinian"",""australian"",""lattes"",""sandwiches"",""produce""]",,"[""coffee"",""cafe""]","[""morning"",""midday""]",1,$,1,,london,abuelo-ldn,,"[""https://www.instagram.com/abuelocafeuk""]","{""Fri"": {""open1"": ""8:30 am"", ""close1"": ""5:00 pm""}, ""Mon"": {""open1"": ""8:30 am"", ""close1"": ""5:00 pm""}, ""Sat"": {""open1"": ""9:00 am"", ""close1"": ""5:00 pm""}, ""Sun"": {""open1"": ""9:00 am"", ""close1"": ""5:00 pm""}, ""Thu"": {""open1"": ""8:30 am"", ""close1"": ""5:00 pm""}, ""Tue"": {""open1"": ""8:30 am"", ""close1"": ""5:00 pm""}, ""Wed"": {""open1"": ""8:30 am"", ""close1"": ""5:00 pm""}}","26 Southampton St, London WC2E 7RS, United Kingdom","[""warm"",""airy"",""relaxed"",""polished"",""thoughtful"",""welcoming""]"
75525a7d-a800-4964-a946-5422e95c44e6,AGORA souvla bar,51.505369,-0.0899916,agora.ldn,,"[""souvlaki"",""gyros"",""pita"",""tzatziki"",""lamb"",""feta"",""seafood"",""grilledmeats"",""salads"",""wine""]",,"[""lunch"",""dinner""]","[""midday"",""evening""]",1,$$$,1,,london,agora-souvla-bar-ldn,,"[""https://www.instagram.com/agora.ldn/?hl=en""]","{""Fri"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Mon"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}, ""Sat"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Sun"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}, ""Thu"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Tue"": {""open1"": ""12:00 pm"", ""close1"": ""10:30 pm""}, ""Wed"": {""open1"": ""12:00 pm"", ""close1"": ""10:30 pm""}}","4 Bedale St, London SE1 9AL, United Kingdom","[""lively"",""casual"",""warm"",""bustling"",""convivial"",""rustic""]"
92f51785-2859-4ba5-a0d4-a677a1680da4,Akub Restaurant,51.5084652,-0.1983637,akub.london,,"[""palestinian"",""monkfish"",""labaneh"",""sumac"",""zaatar"",""mousakhan"",""fatteh"",""brunch"",""arak"",""sharing""]",,"[""lunch"",""dinner""]","[""midday"",""evening""]",1,$$$,1,,london,akub-restaurant-ldn,,"[""https://www.instagram.com/akub.london""]","{""Fri"": {""open1"": ""12:00 pm"", ""open2"": ""6:00 pm"", ""close1"": ""3:00 pm"", ""close2"": ""11:30 pm""}, ""Mon"": null, ""Sat"": {""open1"": ""11:00 am"", ""open2"": ""6:00 pm"", ""close1"": ""3:00 pm"", ""close2"": ""11:30 pm""}, ""Sun"": {""open1"": ""11:00 am"", ""close1"": ""3:00 pm""}, ""Thu"": {""open1"": ""12:00 pm"", ""open2"": ""6:00 pm"", ""close1"": ""3:00 pm"", ""close2"": ""11:00 pm""}, ""Tue"": {""open1"": ""12:00 pm"", ""open2"": ""6:00 pm"", ""close1"": ""3:00 pm"", ""close2"": ""11:00 pm""}, ""Wed"": {""open1"": ""12:00 pm"", ""open2"": ""6:00 pm"", ""close1"": ""3:00 pm"", ""close2"": ""11:00 pm""}}","27 Uxbridge St, London W8 7TQ, United Kingdom","[""soulful"",""refined"",""warm"",""contemporary"",""aromatic"",""elegant""]"
38a55f33-b310-4678-841a-e217dc7e9aec,Al Arez 2,51.4989389,-0.1652833,alarez.london,,"[""lebanese"",""mezze"",""shawarma"",""hummus"",""falafel"",""kebabs"",""tabbouleh"",""baklava"",""lamb"",""grills""]",,"[""lunch"",""dinner""]","[""midday"",""afternoon""]",1,$$,1,,london,al-arez-2-ldn,,"[""https://www.instagram.com/alarez.london/""]","{""Fri"": {""open1"": ""10:00 am"", ""close1"": ""11:30 pm""}, ""Mon"": {""open1"": ""10:00 am"", ""close1"": ""11:30 pm""}, ""Sat"": {""open1"": ""10:00 am"", ""close1"": ""11:30 pm""}, ""Sun"": {""open1"": ""10:00 am"", ""close1"": ""11:30 pm""}, ""Thu"": {""open1"": ""10:00 am"", ""close1"": ""11:30 pm""}, ""Tue"": {""open1"": ""10:00 am"", ""close1"": ""11:30 pm""}, ""Wed"": {""open1"": ""10:00 am"", ""close1"": ""11:30 pm""}}","128 Brompton Rd, London SW3 1JD, United Kingdom","[""aromatic"",""bustling"",""generous"",""traditional"",""warm"",""casual""]"
546f9658-8d3e-4050-869d-8b265e113369,ALAÏA cafe & Bookstore,51.5117452,-0.144136,clairederouenbooks,,"[""espresso"",""pastries"",""fashion"",""magazines"",""salads"",""coffee"",""desserts"",""retail"",""sandwiches"",""matcha""]",,"[""cafe"",""bookstore"",""lifestyle""]","[""midday"",""afternoon""]",1,$,1,,london,alaia-cafe-bookstore-ldn,,"[""https://www.instagram.com/clairederouenbooks/ ; https://www.instagram.com/violetcakeslondon/""]","{""Fri"": {""open1"": ""12:00 pm"", ""close1"": ""6:00 pm""}, ""Mon"": null, ""Sat"": {""open1"": ""11:00 am"", ""close1"": ""6:00 pm""}, ""Sun"": null, ""Thu"": {""open1"": ""12:00 pm"", ""close1"": ""6:00 pm""}, ""Tue"": {""open1"": ""12:00 pm"", ""close1"": ""6:00 pm""}, ""Wed"": {""open1"": ""12:00 pm"", ""close1"": ""6:00 pm""}}","139 New Bond St, London W1S 2TL, United Kingdom","[""serene"",""refined"",""minimal"",""polished"",""elegant"",""curated""]"
a4d6a67b-946b-4477-ae7e-71df8ac721d5,Albers,51.5426069,-0.080012,albers.london,,"[""seasonal"",""vegetables"",""crudo"",""lamb"",""venison"",""cocktails"",""wine"",""desserts"",""seafood"",""lunch""]",,"[""lunch"",""dinner""]","[""midday"",""evening""]",1,$$$,1,,london,albers-ldn,,"[""https://www.instagram.com/albers.london/""]","{""Fri"": {""open1"": ""12:00 pm"", ""open2"": ""6:00 pm"", ""close1"": ""3:00 pm"", ""close2"": ""9:30 pm""}, ""Mon"": null, ""Sat"": {""open1"": ""12:00 pm"", ""open2"": ""6:00 pm"", ""close1"": ""3:00 pm"", ""close2"": ""9:30 pm""}, ""Sun"": null, ""Thu"": {""open1"": ""12:00 pm"", ""open2"": ""6:00 pm"", ""close1"": ""3:00 pm"", ""close2"": ""9:30 pm""}, ""Tue"": {""open1"": ""6:00 pm"", ""close1"": ""9:30 pm""}, ""Wed"": {""open1"": ""12:00 pm"", ""open2"": ""6:00 pm"", ""close1"": ""3:00 pm"", ""close2"": ""9:30 pm""}}","23A Englefield Rd, London N1 4JX, United Kingdom","[""airy"",""polished"",""relaxed"",""neighborhood"",""seasonal"",""thoughtful""]"
06580083-8b33-4dd6-bb18-5dd03b188694,All My Friends,51.5425759,-0.0218531,allmyfriends.uk,,"[""espresso"",""naturalwine"",""sandwiches"",""pastries"",""vinyl"",""cocktails"",""records"",""brunches"",""beers"",""music""]",,"[""lifestyle"",""lunch"",""bar""]","[""midday"",""evening"",""late""]",1,$$,1,,london,all-my-friends-ldn,,"[""https://www.instagram.com/allmyfriends.uk/?hl=en""]","{""Fri"": {""open1"": ""10:00 am"", ""close1"": ""2:00 am""}, ""Mon"": null, ""Sat"": {""open1"": ""10:00 am"", ""close1"": ""2:00 am""}, ""Sun"": {""open1"": ""10:00 am"", ""close1"": ""8:00 pm""}, ""Thu"": {""open1"": ""10:00 am"", ""close1"": ""1:00 am""}, ""Tue"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}, ""Wed"": {""open1"": ""10:00 am"", ""close1"": ""11:00 pm""}}","Unit 1, Hamlet Estate, 96 White Post Ln, London E9 5EN, United Kingdom","[""playful"",""nostalgic"",""colorful"",""lively"",""eclectic"",""casual""]"
a5b88f8a-f3cb-44da-b51f-ab97609bde1c,Almas Art Foundation,51.5031628,-0.101845,almasartfoundationuk,,"[""exhibitions"",""archives"",""publications"",""collectors"",""commissions"",""residencies"",""photography"",""sculpture"",""screenings"",""talks""]",,"[""gallery""]","[""midday"",""afternoon""]",1,$,1,,london,almas-art-foundation-ldn,,"[""https://www.instagram.com/almasartfoundationuk/""]","{""Fri"": {""open1"": ""11:00 am"", ""close1"": ""6:00 pm""}, ""Mon"": {""open1"": ""11:00 am"", ""close1"": ""6:00 pm""}, ""Sat"": {""open1"": ""11:00 am"", ""close1"": ""6:00 pm""}, ""Sun"": null, ""Thu"": {""open1"": ""11:00 am"", ""close1"": ""6:00 pm""}, ""Tue"": {""open1"": ""11:00 am"", ""close1"": ""6:00 pm""}, ""Wed"": {""open1"": ""11:00 am"", ""close1"": ""6:00 pm""}}","Arch 28, Old union yard arches, 229 Union St, London SE1 0LR, United Kingdom","[""cerebral"",""diasporic"",""contemplative"",""refined"",""progressive"",""focused""]"
a22bfa22-a7b9-48a9-8d1d-c1c38d50e88b,ALTA Kingly Court,51.5127213,-0.1389203,alta.london,,"[""cocktails"",""tacos"",""mezcal"",""tequila"",""ceviche"",""dancing"",""djs"",""margaritas"",""nightlife"",""seafood""]",,"[""lunch"",""dinner""]","[""midday"",""evening""]",1,$$$$,1,,london,alta-kingly-court-ldn,,"[""https://www.instagram.com/alta.london/""]","{""Fri"": {""open1"": ""12:00 pm"", ""open2"": ""5:30 pm"", ""close1"": ""2:30 pm"", ""close2"": ""9:30 pm""}, ""Mon"": null, ""Sat"": {""open1"": ""12:00 pm"", ""open2"": ""5:30 pm"", ""close1"": ""2:30 pm"", ""close2"": ""9:30 pm""}, ""Sun"": null, ""Thu"": {""open1"": ""12:00 pm"", ""open2"": ""5:30 pm"", ""close1"": ""2:30 pm"", ""close2"": ""9:30 pm""}, ""Tue"": {""open1"": ""12:00 pm"", ""open2"": ""5:30 pm"", ""close1"": ""2:30 pm"", ""close2"": ""9:30 pm""}, ""Wed"": {""open1"": ""12:00 pm"", ""open2"": ""5:30 pm"", ""close1"": ""2:30 pm"", ""close2"": ""9:30 pm""}}","Ground Floor, Kingly Ct, Carnaby, London W1B 5PW, United Kingdom","[""glamorous"",""vibrant"",""eclectic"",""energetic"",""polished"",""lively""]"
53bd255c-54c5-4e87-b146-309180239421,amie wine studio,51.4937403,-0.1489303,amiewinestudio,,"[""natural wine"",""bottles"",""tastings"",""cheeses"",""aperitifs"",""charcuterie"",""spritzes"",""pairings"",""vermouth"",""snacks""]",,"[""wine bar""]","[""afternoon"",""evening""]",1,$$,1,,london,amie-wine-studio-ldn,,"[""https://www.instagram.com/amiewinestudio/""]","{""Fri"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Mon"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Sat"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Sun"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Thu"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Tue"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Wed"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}}","13 Eccleston Yards, London SW1W 9AZ, United Kingdom","[""polished"",""relaxed"",""contemporary"",""convivial"",""approachable"",""bright""]"
3f91e12b-6ac4-43be-952c-c903acafaffa,Ancestrel Wines,51.4403258,-0.0516009,ancestrelwines,,"[""wine"",""bottles"",""tastings"",""pours"",""producers"",""shop"",""snacks"",""glasses"",""natural wine"",""gatherings""]",,"[""wine bar""]","[""afternoon"",""evening""]",1,$$,1,,london,ancestrel-wines-ldn,,"[""https://www.instagram.com/ancestrelwines/""]","{""Fri"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}, ""Mon"": null, ""Sat"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}, ""Sun"": {""open1"": ""12:00 pm"", ""close1"": ""6:00 pm""}, ""Thu"": {""open1"": ""12:00 pm"", ""close1"": ""10:00 pm""}, ""Tue"": null, ""Wed"": null}","9 Stanstead Rd, London SE23 1HG, United Kingdom","[""intimate"",""relaxed"",""lowlit"",""thoughtful"",""independent"",""convivial""]"
c9f0d888-d2e9-4d44-b187-487bb73d585e,Around,51.5258175,-0.1094829,aroundbar,,"[""cocktails"",""negronis"",""martinis"",""vinyl"",""spritzes"",""tequila"",""djs"",""dancing"",""aperitifs"",""spirits""]",,"[""cocktail""]","[""evening"",""late""]",1,$$,1,,london,around-ldn,,"[""https://www.instagram.com/aroundbar/""]","{""Fri"": {""open1"": ""4:00 pm"", ""close1"": ""11:00 pm""}, ""Mon"": null, ""Sat"": {""open1"": ""4:00 pm"", ""close1"": ""11:00 pm""}, ""Sun"": null, ""Thu"": {""open1"": ""4:00 pm"", ""close1"": ""11:00 pm""}, ""Tue"": {""open1"": ""4:00 pm"", ""close1"": ""11:00 pm""}, ""Wed"": {""open1"": ""4:00 pm"", ""close1"": ""11:00 pm""}}","27 Exmouth Market, London EC1R 4QL, United Kingdom","[""lowlit"",""intimate"",""relaxed"",""playful"",""understated"",""sociable""]"
ef56b8c1-5e72-48cd-8e3e-d468cc0499c6,Artwords Bookshop,51.536147,-0.061815,artwordsbookshop,,"[""magazines"",""photography"",""fashion"",""art"",""publishing"",""journals"",""zines"",""theory"",""design"",""books""]",,"[""bookstore""]","[""midday"",""afternoon""]",1,$,1,,london,artwords-bookshop-ldn,,"[""https://www.instagram.com/artwordsbookshop/?hl=en""]","{""Fri"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}, ""Mon"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}, ""Sat"": {""open1"": ""10:00 am"", ""close1"": ""6:00 pm""}, ""Sun"": {""open1"": ""10:00 am"", ""close1"": ""6:00 pm""}, ""Thu"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}, ""Tue"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}, ""Wed"": {""open1"": ""9:00 am"", ""close1"": ""8:00 pm""}}","20-22 Broadway Market, London E8 4QJ, United Kingdom","[""countercultural"",""eclectic"",""artistic"",""independent"",""niche"",""intellectual""]"
69e7e8f1-6e7e-43c5-845f-8a3839874081,Bambi,51.5377627,-0.0575528,bambi_e8,,"[""vinyl"",""cocktails"",""listening"",""records"",""naturalwine"",""djs"",""jazz"",""oysters"",""sake"",""music""]",,"[""lunch"",""dinner"",""cocktail""]","[""evening"",""late""]",1,$$,1,,london,bambi-ldn,,"[""https://www.instagram.com/bambi_e8/""]","{""Fri"": {""open1"": ""6:00 pm"", ""close1"": ""1:00 am""}, ""Mon"": null, ""Sat"": {""open1"": ""12:00 pm"", ""close1"": ""1:00 am""}, ""Sun"": {""open1"": ""1:00 pm"", ""close1"": ""10:30 pm""}, ""Thu"": {""open1"": ""6:00 pm"", ""close1"": ""12:00 am""}, ""Tue"": {""open1"": ""6:00 pm"", ""close1"": ""12:00 am""}, ""Wed"": {""open1"": ""6:00 pm"", ""close1"": ""12:00 am""}}","1 Westgate St, London E8 3RL, United Kingdom","[""analog"",""eclectic"",""intimate"",""artsy"",""soulful"",""relaxed""]"
4b5ed4e7-0286-40aa-98e2-c2471d149490,Bar Crispin,51.5129094,-0.13954,bar_crispin,,"[""naturalwine"",""seasonal"",""smallplates"",""oysters"",""charcuterie"",""bottles"",""brunches"",""pastries"",""seafood"",""sharing""]",,"[""lunch"",""dinner"",""wine bar""]","[""midday"",""evening""]",1,$$$,1,,london,bar-crispin-ldn,,"[""https://www.instagram.com/bar_crispin/""]","{""Fri"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Mon"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Sat"": {""open1"": ""1:00 pm"", ""close1"": ""11:00 pm""}, ""Sun"": {""open1"": ""1:00 pm"", ""close1"": ""6:00 pm""}, ""Thu"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Tue"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}, ""Wed"": {""open1"": ""12:00 pm"", ""close1"": ""11:00 pm""}}","19 Kingly St, Carnaby, London W1B 5PY, United Kingdom","[""stylish"",""intimate"",""eclectic"",""convivial"",""polished"",""relaxed""]"
c8fbddc4-abca-44b9-a7af-950476db538a,Bar Jackie,51.5138372,-0.135404,dearjackielondon,,"[""martinis"",""cocktails"",""spritzes"",""tequila"",""djs"",""dancing"",""vodka"",""music"",""brunches"",""parties""]",,"[""breakfast"",""lunch"",""dinner""]","[""morning"",""midday"",""evening""]",1,$$$,1,,london,bar-jackie-ldn,,"[""https://www.instagram.com/dearjackielondon/""]","{""Fri"": {""open1"": ""7:30 am"", ""close1"": ""12:30 am""}, ""Mon"": {""open1"": ""7:30 am"", ""close1"": ""12:00 am""}, ""Sat"": {""open1"": ""7:30 am"", ""close1"": ""12:30 am""}, ""Sun"": {""open1"": ""7:30 am"", ""close1"": ""12:00 am""}, ""Thu"": {""open1"": ""7:30 am"", ""close1"": ""12:00 am""}, ""Tue"": {""open1"": ""7:30 am"", ""close1"": ""12:00 am""}, ""Wed"": {""open1"": ""7:30 am"", ""close1"": ""12:00 am""}}","20 Broadwick St, London W1F 8TH, United Kingdom","[""retro"",""lively"",""playful"",""colorful"",""spirited"",""energetic""]"
d558e3e8-616f-4d99-9f91-52fbe6bb2c4e,Bar Levan,51.4696763,-0.0692753,levanlondon,,"[""naturalwine"",""charcuterie"",""oysters"",""bottarga"",""anchovies"",""spritzes"",""vermouth"",""bottles"",""seafood"",""sharing""]",,"[""wine bar""]","[""afternoon"",""evening""]",1,$$,1,,london,bar-levan-ldn,,"[""https://www.instagram.com/levanlondon/""]","{""Fri"": {""open1"": ""5:00 pm"", ""close1"": ""1:00 am""}, ""Mon"": {""open1"": ""5:00 pm"", ""close1"": ""11:00 pm""}, ""Sat"": {""open1"": ""3:00 pm"", ""close1"": ""1:00 am""}, ""Sun"": null, ""Thu"": {""open1"": ""5:00 pm"", ""close1"": ""12:00 am""}, ""Tue"": {""open1"": ""5:00 pm"", ""close1"": ""12:00 am""}, ""Wed"": {""open1"": ""5:00 pm"", ""close1"": ""12:00 am""}}","5, 12-16 Blenheim Grove, London SE15 4QL, United Kingdom","[""intimate"",""lowlit"",""relaxed"",""soulful"",""convivial"",""understated""]"
24c1c2c7-8b1a-462a-b439-c435647653d7,Bar Lina Soho,51.5123401,-0.1342553,bar___lina,,"[""cocktails"",""aperitifs"",""negronis"",""spritzes"",""amaro"",""pasta"",""panini"",""pastries"",""espresso"",""snacks""]",,"[""cocktail""]","[""evening"",""late""]",1,$$$,1,,london,bar-lina-soho-ldn,,"[""https://www.instagram.com/bar___lina/?hl=en""]","{""Fri"": {""open1"": ""5:00 pm"", ""close1"": ""11:30 pm""}, ""Mon"": {""open1"": ""5:00 pm"", ""close1"": ""11:30 pm""}, ""Sat"": {""open1"": ""5:00 pm"", ""close1"": ""11:30 pm""}, ""Sun"": {""open1"": ""4:00 pm"", ""close1"": ""10:30 pm""}, ""Thu"": {""open1"": ""5:00 pm"", ""close1"": ""11:30 pm""}, ""Tue"": {""open1"": ""5:00 pm"", ""close1"": ""11:30 pm""}, ""Wed"": {""open1"": ""5:00 pm"", ""close1"": ""11:30 pm""}}","18 Brewer St, London W1F 0SG, United Kingdom","[""subterranean"",""chic"",""lowlit"",""italianate"",""intimate"",""polished""]"
